bond_key,bond_name,issuer_code,issuer_name,start_date,end_date,outcome,proposed_date,approved_date,rejected_date,event_ids,titles,urls
300942,易瑞转债,300942,易瑞生物,2024-08-27,2024-09-18,approved,2024-08-27,2024-09-18,,1221004775; 1221235244,关于董事会提议向下修正“易瑞转债”转股价格的公告; 关于向下修正“易瑞转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-08-27/1221004775.PDF; https://static.cninfo.com.cn/finalpage/2024-09-18/1221235244.PDF
603861,白电转债,603861,白云电器,2024-08-27,2024-09-21,approved,2024-08-27,2024-09-21,,1220986879; 1221258030,白云电器关于董事会提议向下修正“白电转债”转股价格的公告; 白云电器关于向下修正“白电转债”转股价格暨转股停复牌的公告,https://static.cninfo.com.cn/finalpage/2024-08-27/1220986879.PDF; https://static.cninfo.com.cn/finalpage/2024-09-21/1221258030.PDF
605077,华康转债,605077,华康<em>股</em>份,2024-08-27,2024-08-27,rejected,,,2024-08-27,1220984928,华康股份关于不向下修正“华康转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-08-27/1220984928.PDF
688599,天23转债,688599,天合光能,2024-08-27,2024-08-27,rejected,,,2024-08-27,1220986904,天合光能股份有限公司关于不向下修正“天23转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-08-27/1220986904.PDF
688689,银微转债,688689,银河微电,2024-08-27,2024-08-27,rejected,,,2024-08-27,1220988683,关于不向下修正“银微转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-08-27/1220988683.PDF
002698,博实转债,002698,博实<em>股</em>份,2024-08-28,2024-08-28,rejected,,,2024-08-28,1221004253,关于本次不向下修正博实转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-08-28/1221004253.PDF
300121,阳谷转债,300121,阳谷华泰,2024-08-28,2024-08-28,rejected,,,2024-08-28,1221002179,关于不向下修正“阳谷转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-08-28/1221002179.PDF
300263,隆华转债,300263,隆华科技,2024-08-28,2024-09-12,approved,2024-08-28,2024-09-12,,1221002623; 1221218487,关于董事会提议向下修正隆华转债转股价格的公告; 关于向下修正隆华转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-08-28/1221002623.PDF; https://static.cninfo.com.cn/finalpage/2024-09-12/1221218487.PDF
603776,永安转债,603776,永安行,2024-08-28,2024-08-28,rejected,,,2024-08-28,1221003470,永安行：关于不向下修正“永安转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-08-28/1221003470.PDF
688166,博瑞转债,688166,博瑞医药,2024-08-28,2024-08-28,rejected,,,2024-08-28,1221001916,关于不向下修正“博瑞转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-08-28/1221001916.PDF
002616,,002616,长青集团,2024-08-29,2024-09-14,approved,2024-08-29,2024-09-14,,1221029974; 1221225154,关于董事会提议向下修正可转换公司债券转股价格的公告; 关于向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-08-29/1221029974.PDF; https://static.cninfo.com.cn/finalpage/2024-09-14/1221225154.PDF
